"";"latitude";"longitude";"unixtime";"velocidades";"file_name"
"31171";41,9031;12,496096;2014-02-12 13:50:36;1;139
"31178";41,906674;12,49039;2014-02-12 13:50:38;8;197
"31182";41,903073;12,496215;2014-02-12 13:50:39;0;204
"31186";41,909389;12,498458;2014-02-12 13:50:39;37;91
"31188";41,904776;12,493413;2014-02-12 13:50:40;23;154
"31202";41,903643;12,494948;2014-02-12 13:50:42;13;242
"31209";41,903845;12,494886;2014-02-12 13:50:44;1;303
"31170";41,904168;12,4969;2014-02-12 13:50:44;26;183
"31204";41,907865;12,491327;2014-02-12 13:50:44;0;118
"31216";41,907613;12,4897;2014-02-12 13:50:45;9;163
"31237";41,903109;12,496047;2014-02-12 13:50:47;0;139
"31248";41,904289;12,488669;2014-02-12 13:50:48;28;329
"31280";41,908895;12,497156;2014-02-12 13:50:49;0;81
"31281";41,909278;12,496947;2014-02-12 13:50:49;0;81
"31252";41,903066;12,496217;2014-02-12 13:50:49;0;204
"31282";41,908471;12,498683;2014-02-12 13:50:49;34;91
"31251";41,906452;12,490529;2014-02-12 13:50:49;26;197
"31283";41,904444;12,494055;2014-02-12 13:50:50;1;154
"31294";41,909278;12,496947;2014-02-12 13:50:51;21;81
"31298";41,903446;12,495317;2014-02-12 13:50:52;10;242
"31299";41,903824;12,494864;2014-02-12 13:50:52;0;303
"31302";41,907852;12,491305;2014-02-12 13:50:53;0;118
"31314";41,907401;12,489853;2014-02-12 13:50:55;24;163
"31362";41,903091;12,496035;2014-02-12 13:50:56;0;139
"31366";41,904781;12,497704;2014-02-12 13:50:57;22;183
"31378";41,90593;12,490901;2014-02-12 13:50:58;41;197
"31414";41,903067;12,496212;2014-02-12 13:51:00;0;204
"31413";41,904411;12,494101;2014-02-12 13:51:00;0;154
"31676";41,909093;12,496186;2014-02-12 13:51:02;51;81
"31426";41,903805;12,49485;2014-02-12 13:51:02;3;303
"31679";41,903246;12,495585;2014-02-12 13:51:03;38;242
"31677";41,907852;12,491305;2014-02-12 13:51:03;0;118
"31686";41,905076;12,498055;2014-02-12 13:51:04;7;183
"31689";41,906852;12,49022;2014-02-12 13:51:05;5;163
"31699";41,903072;12,496032;2014-02-12 13:51:07;1;139
"31316";41,905388;12,492074;2014-02-12 13:51:08;24;197
"31331";41,903066;12,496201;2014-02-12 13:51:10;0;204
"31330";41,904411;12,494101;2014-02-12 13:51:10;0;154
"31346";41,908724;12,494714;2014-02-12 13:51:11;0;81
"31349";41,902382;12,495771;2014-02-12 13:51:12;26;242
"31350";41,90375;12,494949;2014-02-12 13:51:12;12;303
"31352";41,907852;12,491305;2014-02-12 13:51:13;0;118
"31359";41,905213;12,498219;2014-02-12 13:51:14;25;183
"31376";41,906715;12,490247;2014-02-12 13:51:15;3;163
"31383";41,903078;12,49599;2014-02-12 13:51:16;0;139
"31399";41,903062;12,4962;2014-02-12 13:51:20;0;204
"31398";41,905097;12,492962;2014-02-12 13:51:20;46;197
"31397";41,904411;12,494101;2014-02-12 13:51:20;0;154
"31434";41,90872;12,494697;2014-02-12 13:51:21;0;81
"31441";41,903544;12,495252;2014-02-12 13:51:22;8;303
"31444";41,907852;12,491305;2014-02-12 13:51:23;0;118
"31453";41,90674;12,490147;2014-02-12 13:51:25;3;163
"31459";41,903086;12,495983;2014-02-12 13:51:26;0;139
"31707";41,907067;12,498275;2014-02-12 13:51:27;32;65
"31708";41,90451;12,493916;2014-02-12 13:51:28;25;197
"31712";41,903042;12,496191;2014-02-12 13:51:29;0;204
"31719";41,904411;12,494101;2014-02-12 13:51:30;4;154
"31802";41,90872;12,494697;2014-02-12 13:51:31;1;81
"31810";41,907852;12,491305;2014-02-12 13:51:33;0;118
"31466";41,903363;12,495479;2014-02-12 13:51:34;30;303
"31478";41,906781;12,490029;2014-02-12 13:51:36;27;163
"31485";41,906537;12,497441;2014-02-12 13:51:37;0;65
"31482";41,903098;12,495968;2014-02-12 13:51:37;3;139
"31486";41,903901;12,49367;2014-02-12 13:51:38;23;197
"31491";41,90303;12,496189;2014-02-12 13:51:39;0;204
"31496";41,904334;12,494221;2014-02-12 13:51:40;16;154
"31735";41,90871;12,494657;2014-02-12 13:51:41;26;81
"31741";41,907852;12,491305;2014-02-12 13:51:43;6;118
"31499";41,902559;12,49607;2014-02-12 13:51:46;31;303
"31758";41,906204;12,489514;2014-02-12 13:51:46;30;163
"31757";41,903165;12,495924;2014-02-12 13:51:46;2;139
"31507";41,903533;12,493061;2014-02-12 13:51:48;32;197
"31509";41,906535;12,497437;2014-02-12 13:51:48;0;65
"31511";41,903033;12,4962;2014-02-12 13:51:49;0;204
"31516";41,904058;12,494653;2014-02-12 13:51:50;9;154
"31524";41,908455;12,493822;2014-02-12 13:51:51;38;81
"31541";41,902258;12,496801;2014-02-12 13:51:54;35;303
"31534";41,907769;12,491093;2014-02-12 13:51:54;0;118
"31553";41,905806;12,488651;2014-02-12 13:51:56;41;163
"31551";41,903126;12,495974;2014-02-12 13:51:56;1;139
"31557";41,903056;12,492319;2014-02-12 13:51:57;36;197
"31564";41,906535;12,497437;2014-02-12 13:51:57;0;65
"31566";41,903045;12,496203;2014-02-12 13:51:59;0;204
"31572";41,903844;12,494823;2014-02-12 13:52:00;24;154
"31581";41,908125;12,492625;2014-02-12 13:52:01;37;81
"31593";41,907769;12,491093;2014-02-12 13:52:03;0;118
"31604";41,908031;12,492272;2014-02-12 13:52:04;40;81
"31613";41,90315;12,496003;2014-02-12 13:52:06;2;139
"31617";41,902462;12,4914;2014-02-12 13:52:07;12;197
"31623";41,906535;12,497437;2014-02-12 13:52:07;20;65
"31629";41,903068;12,496203;2014-02-12 13:52:09;0;204
"31633";41,903388;12,495369;2014-02-12 13:52:10;21;154
"31642";41,9078;12,491365;2014-02-12 13:52:11;2;81
"31649";41,907769;12,491093;2014-02-12 13:52:13;0;118
"31664";41,904306;12,488534;2014-02-12 13:52:15;3;163
"31667";41,903124;12,496083;2014-02-12 13:52:16;0;139
"31759";41,906184;12,496948;2014-02-12 13:52:17;15;65
"31760";41,902245;12,491049;2014-02-12 13:52:18;0;197
"31767";41,903091;12,4962;2014-02-12 13:52:19;0;204
"31772";41,902999;12,495842;2014-02-12 13:52:20;22;154
"31785";41,907786;12,491274;2014-02-12 13:52:21;0;81
"31786";41,902249;12,49814;2014-02-12 13:52:22;46;107
"31792";41,907769;12,491093;2014-02-12 13:52:23;0;118
"31822";41,904223;12,488573;2014-02-12 13:52:25;2;163
"31825";41,903102;12,496071;2014-02-12 13:52:26;2;139
"31831";41,902245;12,491049;2014-02-12 13:52:27;30;197
"31837";41,906001;12,496504;2014-02-12 13:52:27;14;65
"31845";41,903098;12,496193;2014-02-12 13:52:29;0;204
"31850";41,902479;12,49609;2014-02-12 13:52:30;22;154
"32659";41,907786;12,491274;2014-02-12 13:52:31;0;81
"32660";41,902728;12,496724;2014-02-12 13:52:32;21;107
"32671";41,907769;12,491093;2014-02-12 13:52:33;0;118
"32687";41,904161;12,488517;2014-02-12 13:52:35;3;163
"32692";41,9031;12,496145;2014-02-12 13:52:36;0;139
"32443";41,906272;12,496157;2014-02-12 13:52:37;5;65
"32450";41,903086;12,496188;2014-02-12 13:52:39;0;204
"32549";41,902262;12,496774;2014-02-12 13:52:40;13;154
"32585";41,907786;12,491274;2014-02-12 13:52:41;0;81
"32607";41,903233;12,496282;2014-02-12 13:52:43;7;107
"32608";41,907769;12,491093;2014-02-12 13:52:43;0;118
"31862";41,904081;12,488573;2014-02-12 13:52:45;8;163
"31880";41,906414;12,496168;2014-02-12 13:52:47;16;65
"31876";41,903078;12,496129;2014-02-12 13:52:47;2;139
"31886";41,903084;12,496187;2014-02-12 13:52:49;0;204
"31908";41,907786;12,491274;2014-02-12 13:52:52;0;81
"31909";41,903396;12,496149;2014-02-12 13:52:53;6;107
"31910";41,907769;12,491093;2014-02-12 13:52:53;0;118
"31923";41,903864;12,488631;2014-02-12 13:52:55;7;163
"31930";41,903123;12,496066;2014-02-12 13:52:56;1;139
"31939";41,906693;12,496564;2014-02-12 13:52:57;5;65
"31946";41,903079;12,496181;2014-02-12 13:52:59;0;204
"31964";41,907786;12,491274;2014-02-12 13:53:02;0;81
"31965";41,903503;12,495995;2014-02-12 13:53:03;16;107
"31966";41,907769;12,491093;2014-02-12 13:53:03;0;118
"31982";41,903758;12,488376;2014-02-12 13:53:06;0;163
"31997";41,906809;12,496662;2014-02-12 13:53:07;16;65
"32001";41,903064;12,49618;2014-02-12 13:53:09;0;204
"32018";41,907786;12,491274;2014-02-12 13:53:11;0;81
"32019";41,903811;12,495693;2014-02-12 13:53:12;7;107
"32022";41,907769;12,491093;2014-02-12 13:53:13;0;118
"32044";41,903184;12,49599;2014-02-12 13:53:16;0;139
"32045";41,90312;12,496069;2014-02-12 13:53:16;2;139
"32052";41,903758;12,488376;2014-02-12 13:53:17;0;163
"32055";41,907116;12,497019;2014-02-12 13:53:17;10;65
"32061";41,903059;12,496191;2014-02-12 13:53:19;0;204
"32080";41,907786;12,491274;2014-02-12 13:53:22;0;81
"32081";41,904019;12,495757;2014-02-12 13:53:23;30;107
"32082";41,907769;12,491093;2014-02-12 13:53:23;0;118
"32103";41,903758;12,488376;2014-02-12 13:53:26;9;163
"32101";41,903064;12,496089;2014-02-12 13:53:26;2;139
"32108";41,907276;12,497282;2014-02-12 13:53:27;10;65
"32116";41,903075;12,496187;2014-02-12 13:53:29;0;204
"32129";41,907786;12,491274;2014-02-12 13:53:31;0;81
"32138";41,907769;12,491093;2014-02-12 13:53:33;0;118
"32141";41,904564;12,496589;2014-02-12 13:53:34;9;107
"32151";41,903555;12,488272;2014-02-12 13:53:35;12;163
"32159";41,903076;12,496005;2014-02-12 13:53:36;1;139
"32170";41,907461;12,497546;2014-02-12 13:53:37;6;65
"32174";41,90307;12,496188;2014-02-12 13:53:39;0;204
"32182";41,903432;12,488406;2014-02-12 13:53:40;5;163
"32189";41,907786;12,491274;2014-02-12 13:53:41;0;81
"32190";41,904746;12,496641;2014-02-12 13:53:42;19;107
"32195";41,907769;12,491093;2014-02-12 13:53:43;0;118
"32218";41,903404;12,488512;2014-02-12 13:53:46;0;163
"32216";41,9031;12,496033;2014-02-12 13:53:46;1;139
"32228";41,903061;12,496191;2014-02-12 13:53:49;0;204
"32231";41,907545;12,497775;2014-02-12 13:53:49;16;65
"32245";41,907786;12,491274;2014-02-12 13:53:51;0;81
"32246";41,905106;12,496223;2014-02-12 13:53:52;21;107
"32251";41,907769;12,491093;2014-02-12 13:53:53;0;118
"32263";41,903404;12,488512;2014-02-12 13:53:55;0;163
"32269";41,903111;12,495992;2014-02-12 13:53:56;0;139
"32276";41,907717;12,498138;2014-02-12 13:53:57;10;65
"32283";41,903061;12,496193;2014-02-12 13:53:59;0;204
"32296";41,907786;12,491274;2014-02-12 13:54:01;0;81
"32299";41,905538;12,495771;2014-02-12 13:54:02;21;107
"32307";41,907769;12,491093;2014-02-12 13:54:03;0;118
"32323";41,903118;12,496007;2014-02-12 13:54:06;1;139
"32329";41,903404;12,488512;2014-02-12 13:54:07;0;163
"32339";41,907889;12,498461;2014-02-12 13:54:08;6;65
"32342";41,903059;12,496187;2014-02-12 13:54:09;1;204
"32358";41,907786;12,491274;2014-02-12 13:54:11;0;81
"32359";41,905172;12,495238;2014-02-12 13:54:12;21;107
"32362";41,907769;12,491093;2014-02-12 13:54:13;0;118
"32381";41,903091;12,496054;2014-02-12 13:54:16;1;139
"32386";41,903404;12,488512;2014-02-12 13:54:17;0;163
"32390";41,903515;12,488415;2014-02-12 13:54:17;14;345
"32395";41,907991;12,498639;2014-02-12 13:54:18;0;65
"32396";41,903086;12,496174;2014-02-12 13:54:19;0;204
"32414";41,907786;12,491274;2014-02-12 13:54:21;0;81
"32415";41,904809;12,494723;2014-02-12 13:54:22;4;107
"32423";41,907769;12,491093;2014-02-12 13:54:23;0;118
"32432";41,903608;12,48862;2014-02-12 13:54:24;18;269
"32438";41,903404;12,488512;2014-02-12 13:54:25;0;163
"32444";41,903069;12,496075;2014-02-12 13:54:26;0;139
"32463";41,903678;12,488838;2014-02-12 13:54:27;31;345
"32469";41,907991;12,498639;2014-02-12 13:54:28;22;65
"32470";41,903102;12,496169;2014-02-12 13:54:29;3;204
"32489";41,907786;12,491274;2014-02-12 13:54:32;0;81
"32482";41,904734;12,494613;2014-02-12 13:54:32;0;107
"32490";41,907769;12,491093;2014-02-12 13:54:33;0;118
"32496";41,904006;12,488938;2014-02-12 13:54:34;20;269
"32503";41,903404;12,488512;2014-02-12 13:54:35;0;163
"32519";41,904423;12,488548;2014-02-12 13:54:37;27;345
"32520";41,908487;12,498547;2014-02-12 13:54:37;28;65
"32513";41,903059;12,496087;2014-02-12 13:54:37;1;139
"32525";41,903107;12,496061;2014-02-12 13:54:39;1;204
"32542";41,907786;12,491274;2014-02-12 13:54:42;0;81
"32537";41,904734;12,494613;2014-02-12 13:54:42;3;107
"32547";41,902146;12,498306;2014-02-12 13:54:43;29;46
"32543";41,907769;12,491093;2014-02-12 13:54:43;0;118
"32553";41,903404;12,488512;2014-02-12 13:54:45;2;163
"32577";41,909211;12,498508;2014-02-12 13:54:47;30;65
"32571";41,903107;12,496072;2014-02-12 13:54:47;1;139
"32590";41,903075;12,496062;2014-02-12 13:54:50;1;204
"32601";41,907786;12,491274;2014-02-12 13:54:51;0;81
"32604";41,907769;12,491093;2014-02-12 13:54:53;0;118
"32620";41,90241;12,497278;2014-02-12 13:54:54;16;46
"32621";41,90466;12,494511;2014-02-12 13:54:55;23;107
"32622";41,903433;12,488599;2014-02-12 13:54:55;2;163
"32626";41,905701;12,488338;2014-02-12 13:54:55;44;269
"32639";41,905875;12,488893;2014-02-12 13:54:57;44;345
"32633";41,903088;12,49605;2014-02-12 13:54:57;0;139
"32645";41,903047;12,496084;2014-02-12 13:54:59;0;204
"32696";41,907786;12,491274;2014-02-12 13:55:01;0;81
"32697";41,904654;12,493951;2014-02-12 13:55:02;15;107
"32702";41,907769;12,491093;2014-02-12 13:55:03;0;118
"32709";41,906036;12,489603;2014-02-12 13:55:04;41;269
"32735";41,903485;12,488676;2014-02-12 13:55:06;0;163
"32741";41,903088;12,496049;2014-02-12 13:55:07;1;139
"32752";41,903042;12,496086;2014-02-12 13:55:09;0;204
"32756";41,906698;12,49031;2014-02-12 13:55:09;24;345
"33388";41,907786;12,491274;2014-02-12 13:55:12;0;81
"33389";41,904974;12,49355;2014-02-12 13:55:13;34;107
"33392";41,902844;12,496416;2014-02-12 13:55:13;0;46
"33393";41,90285;12,495998;2014-02-12 13:55:13;12;46
"33390";41,907769;12,491093;2014-02-12 13:55:13;0;118
"33643";41,90697;12,490216;2014-02-12 13:55:14;3;269
"33684";41,903485;12,488676;2014-02-12 13:55:16;0;163
"33683";41,903104;12,496073;2014-02-12 13:55:16;0;139
"33691";41,907176;12,490146;2014-02-12 13:55:17;1;345
"32719";41,90304;12,496085;2014-02-12 13:55:19;0;204
"32772";41,907786;12,491274;2014-02-12 13:55:21;0;81
"32773";41,905256;12,492582;2014-02-12 13:55:22;46;107
"32790";41,902566;12,495857;2014-02-12 13:55:23;24;46
"32778";41,907769;12,491093;2014-02-12 13:55:23;0;118
"32816";41,90705;12,490166;2014-02-12 13:55:24;0;269
"32785";41,903102;12,496072;2014-02-12 13:55:26;0;139
"32789";41,903485;12,488676;2014-02-12 13:55:27;0;163
"32792";41,907148;12,490135;2014-02-12 13:55:27;1;345
"32802";41,903044;12,496087;2014-02-12 13:55:29;0;204
"32817";41,907786;12,491274;2014-02-12 13:55:31;0;81
"32818";41,905692;12,491156;2014-02-12 13:55:32;32;107
"32833";41,907769;12,491093;2014-02-12 13:55:33;0;118
"32845";41,90706;12,49016;2014-02-12 13:55:34;12;269
"32850";41,903485;12,488676;2014-02-12 13:55:35;0;163
"32855";41,903087;12,496052;2014-02-12 13:55:36;0;139
"32864";41,90716;12,490093;2014-02-12 13:55:37;20;345
"32828";41,903041;12,496073;2014-02-12 13:55:39;1;204
"32853";41,90304;12,496067;2014-02-12 13:55:40;3;204
"32873";41,907786;12,491274;2014-02-12 13:55:41;0;81
"32874";41,906365;12,490351;2014-02-12 13:55:43;36;107
"32875";41,907769;12,491093;2014-02-12 13:55:43;2;118
"32876";41,90733;12,489951;2014-02-12 13:55:44;27;269
"32891";41,903485;12,488676;2014-02-12 13:55:46;0;163
"32889";41,90308;12,496079;2014-02-12 13:55:46;0;139
"32900";41,907646;12,489689;2014-02-12 13:55:48;31;345
"32902";41,902995;12,495987;2014-02-12 13:55:49;21;204
"32914";41,907786;12,491274;2014-02-12 13:55:51;0;81
"32915";41,907169;12,490092;2014-02-12 13:55:52;34;107
"32917";41,90773;12,491161;2014-02-12 13:55:53;1;118
"32930";41,90801;12,4895;2014-02-12 13:55:55;52;269
"32937";41,90308;12,496092;2014-02-12 13:55:57;0;139
"32945";41,903485;12,488676;2014-02-12 13:55:59;0;163
"32947";41,902496;12,495737;2014-02-12 13:55:59;18;204
"32955";41,908414;12,489179;2014-02-12 13:55:59;20;345
"32967";41,907786;12,491274;2014-02-12 13:56:01;0;81
"32966";41,905654;12,488379;2014-02-12 13:56:01;22;329
"32968";41,90792;12,489522;2014-02-12 13:56:02;30;107
"32970";41,9077;12,491199;2014-02-12 13:56:03;1;118
"32975";41,909001;12,488663;2014-02-12 13:56:04;13;269
"32977";41,903485;12,488676;2014-02-12 13:56:05;2;163
"32983";41,903085;12,496098;2014-02-12 13:56:06;4;139
"33003";41,902132;12,49538;2014-02-12 13:56:09;1;204
"33015";41,905902;12,489053;2014-02-12 13:56:11;20;329
"33021";41,907786;12,491274;2014-02-12 13:56:12;0;81
"33017";41,908607;12,489048;2014-02-12 13:56:12;10;107
"33022";41,907678;12,491223;2014-02-12 13:56:13;0;118
"33041";41,909333;12,488528;2014-02-12 13:56:14;4;269
"33048";41,903559;12,488691;2014-02-12 13:56:16;0;163
"33045";41,903174;12,496025;2014-02-12 13:56:16;3;139
"33128";41,902114;12,495342;2014-02-12 13:56:20;0;204
"33142";41,907786;12,491274;2014-02-12 13:56:21;0;81
"33137";41,905948;12,489729;2014-02-12 13:56:21;15;329
"33143";41,908846;12,488868;2014-02-12 13:56:22;11;107
"33055";41,907669;12,491239;2014-02-12 13:56:23;0;118
"33070";41,903559;12,488691;2014-02-12 13:56:26;0;163
"33069";41,903101;12,496075;2014-02-12 13:56:26;1;139
"33085";41,902114;12,495342;2014-02-12 13:56:30;0;204
"33096";41,906048;12,490227;2014-02-12 13:56:31;20;329
"33102";41,907786;12,491274;2014-02-12 13:56:32;0;81
"33098";41,90906;12,488617;2014-02-12 13:56:32;11;107
"33103";41,90767;12,491241;2014-02-12 13:56:33;0;118
"33144";41,903559;12,488691;2014-02-12 13:56:35;0;163
"33151";41,903063;12,496026;2014-02-12 13:56:37;1;139
"33192";41,902114;12,495342;2014-02-12 13:56:40;35;204
"33159";41,907786;12,491274;2014-02-12 13:56:42;0;81
"33152";41,909329;12,488525;2014-02-12 13:56:42;9;107
"33157";41,906618;12,490236;2014-02-12 13:56:42;7;329
"33160";41,907672;12,49124;2014-02-12 13:56:43;0;118
"33181";41,903559;12,488691;2014-02-12 13:56:46;0;163
"33182";41,903089;12,496041;2014-02-12 13:56:47;1;139
"33228";41,907786;12,491274;2014-02-12 13:56:52;0;81
"33232";41,906802;12,490119;2014-02-12 13:56:53;0;329
"33230";41,907668;12,491241;2014-02-12 13:56:53;1;118
"33261";41,903559;12,488691;2014-02-12 13:56:56;3;163
"33267";41,903094;12,49608;2014-02-12 13:56:57;0;139
"33254";41,907786;12,491274;2014-02-12 13:57:03;1;81
"33251";41,906802;12,490119;2014-02-12 13:57:03;4;329
"33248";41,907686;12,491211;2014-02-12 13:57:03;0;118
"33266";41,903634;12,488698;2014-02-12 13:57:05;0;163
"33281";41,903113;12,496096;2014-02-12 13:57:06;3;139
"33312";41,907815;12,491259;2014-02-12 13:57:11;0;81
"33349";41,909339;12,498448;2014-02-12 13:57:13;26;4
"33346";41,906901;12,490064;2014-02-12 13:57:13;21;329
"33320";41,907698;12,491195;2014-02-12 13:57:13;0;118
"33371";41,903654;12,488701;2014-02-12 13:57:16;1;163
"33369";41,903055;12,496003;2014-02-12 13:57:16;1;139
"33336";41,907815;12,491259;2014-02-12 13:57:21;0;81
"33335";41,907295;12,489862;2014-02-12 13:57:21;21;329
"33341";41,907701;12,491186;2014-02-12 13:57:23;0;118
"33368";41,908619;12,498624;2014-02-12 13:57:24;34;4
"33398";41,903075;12,496032;2014-02-12 13:57:26;2;139
"33399";41,908438;12,498668;2014-02-12 13:57:26;43;148
"33403";41,903671;12,488756;2014-02-12 13:57:27;0;163
"33432";41,907815;12,491259;2014-02-12 13:57:31;0;81
"33411";41,907702;12,491172;2014-02-12 13:57:33;0;118
"33445";41,907993;12,489486;2014-02-12 13:57:35;27;329
"33450";41,90367;12,488756;2014-02-12 13:57:37;0;163
"33448";41,903131;12,496091;2014-02-12 13:57:37;1;139
"33465";41,907815;12,491259;2014-02-12 13:57:41;0;81
"33473";41,908487;12,489184;2014-02-12 13:57:43;20;329
"33470";41,907702;12,491172;2014-02-12 13:57:43;0;118
"33491";41,903098;12,496072;2014-02-12 13:57:46;0;139
"33496";41,903666;12,488756;2014-02-12 13:57:47;0;163
"33520";41,907815;12,491259;2014-02-12 13:57:51;0;81
"33495";41,908907;12,488918;2014-02-12 13:57:52;16;329
"33498";41,907697;12,491182;2014-02-12 13:57:53;0;118
"33563";41,903663;12,488749;2014-02-12 13:57:56;0;163
"33550";41,90309;12,496092;2014-02-12 13:57:56;1;139
"33548";41,909241;12,488689;2014-02-12 13:58:01;3;329
"33556";41,907815;12,491259;2014-02-12 13:58:02;0;81
"33558";41,907687;12,49118;2014-02-12 13:58:03;0;118
"33579";41,903649;12,488746;2014-02-12 13:58:06;0;163
"33577";41,903095;12,496049;2014-02-12 13:58:06;0;139
"33609";41,907815;12,491259;2014-02-12 13:58:13;0;81
"33608";41,909335;12,488625;2014-02-12 13:58:13;9;329
"33604";41,907681;12,491183;2014-02-12 13:58:13;0;118
"33622";41,903645;12,488746;2014-02-12 13:58:16;0;163
"33625";41,903104;12,496021;2014-02-12 13:58:17;0;139
"33654";41,907815;12,491259;2014-02-12 13:58:21;0;81
"33660";41,907687;12,491188;2014-02-12 13:58:23;0;118
"33671";41,903645;12,488746;2014-02-12 13:58:25;0;163
"33678";41,90312;12,496028;2014-02-12 13:58:27;1;139
"33714";41,907815;12,491259;2014-02-12 13:58:31;0;81
"33720";41,907697;12,491176;2014-02-12 13:58:33;0;118
"33738";41,903645;12,488746;2014-02-12 13:58:37;0;163
"33744";41,903124;12,495972;2014-02-12 13:58:39;2;139
"33835";41,907815;12,491259;2014-02-12 13:58:43;0;81
"33828";41,907715;12,491156;2014-02-12 13:58:43;0;118
"33750";41,903632;12,488745;2014-02-12 13:58:46;0;163
"33749";41,903082;12,496006;2014-02-12 13:58:46;1;139
"33781";41,907815;12,491259;2014-02-12 13:58:51;0;81
"33778";41,909388;12,490069;2014-02-12 13:58:51;7;329
"33785";41,907727;12,491182;2014-02-12 13:58:53;0;118
"33797";41,90353;12,488223;2014-02-12 13:58:54;16;46
"33815";41,903621;12,488747;2014-02-12 13:58:56;0;163
"33809";41,90305;12,496028;2014-02-12 13:58:56;0;139
"33844";41,903525;12,488501;2014-02-12 13:58:59;0;46
"33855";41,907815;12,491259;2014-02-12 13:59:01;0;81
"33891";41,906905;12,49808;2014-02-12 13:59:03;56;4
"33892";41,903525;12,488501;2014-02-12 13:59:03;0;46
"33886";41,907727;12,491184;2014-02-12 13:59:03;0;118
"33894";41,909373;12,488258;2014-02-12 13:59:04;22;150
"33900";41,903625;12,488748;2014-02-12 13:59:05;0;163
