"";"longitude";"latitude";"unixtime";"file_name";"velocidades"
"22152";-79,87968608;-2,18937305;2017-10-28 17:41:55;"366";24,79
"21941";-79,8798644678049;-2,1891461676261;2017-10-28 17:41:56;"365";20,51
"14897";-79,8829634106174;-2,18993318240576;2017-10-28 17:41:56;"320";4,58
"18790";-79,8859273916663;-2,18860804758691;2017-10-28 17:41:57;"352";16,22
"18791";-79,8859273916663;-2,18860804758691;2017-10-28 17:41:57;"352";0
"23467";-79,8885961;-2,1877776;2017-10-28 17:41:58;"374";0
"17307";-79,8858987;-2,1883624;2017-10-28 17:42:00;"341";28,08
"17308";-79,8858987;-2,1883624;2017-10-28 17:42:00;"341";0
"18560";-79,8859333333333;-2,18855666666667;2017-10-28 17:42:00;"348";16,08
"21210";-79,8799472674727;-2,18901468906552;2017-10-28 17:42:00;"362";31,11
"22153";-79,87969352;-2,18930912;2017-10-28 17:42:00;"366";5,14
"21942";-79,8798958838328;-2,18916893543999;2017-10-28 17:42:01;"365";3,9
"14898";-79,8828044212931;-2,18993798252012;2017-10-28 17:42:01;"320";11,79
"18792";-79,8860411209675;-2,18856735490555;2017-10-28 17:42:02;"352";11,12
"18793";-79,8860411209675;-2,18856735490555;2017-10-28 17:42:02;"352";0
"23468";-79,8885961;-2,1877776;2017-10-28 17:42:03;"374";0
"17309";-79,8859943;-2,18836318;2017-10-28 17:42:05;"341";6,94
"17310";-79,8859943;-2,18836318;2017-10-28 17:42:05;"341";0
"18561";-79,88608;-2,18851833333333;2017-10-28 17:42:05;"348";13,32
"22154";-79,87992427;-2,18918959;2017-10-28 17:42:05;"366";25,22
"21211";-79,8800216149539;-2,18907549977303;2017-10-28 17:42:06;"362";8,11
"21943";-79,8800355824014;-2,18904612168527;2017-10-28 17:42:06;"365";18,9
"14899";-79,882721505888;-2,18998617240077;2017-10-28 17:42:06;"320";9,44
"18794";-79,886192481999;-2,18853939484357;2017-10-28 17:42:07;"352";12,91
"18795";-79,886192481999;-2,18853939484357;2017-10-28 17:42:07;"352";0
"22654";-79,87976842;-2,18935572;2017-10-28 17:42:08;"368";29,21
"23469";-79,8885961;-2,1877776;2017-10-28 17:42:08;"374";0
"17311";-79,88618363;-2,18836561;2017-10-28 17:42:10;"341";13,81
"17312";-79,88618363;-2,18836561;2017-10-28 17:42:10;"341";0
"18562";-79,8862916666667;-2,18849333333333;2017-10-28 17:42:10;"348";17,04
"22155";-79,88022278;-2,1890567;2017-10-28 17:42:10;"366";31,06
"21212";-79,880278352648;-2,18898937571794;2017-10-28 17:42:11;"362";24,69
"21944";-79,8804178296224;-2,18891153802036;2017-10-28 17:42:11;"365";37,21
"14900";-79,8826513329777;-2,19001085545064;2017-10-28 17:42:11;"320";6,83
"18796";-79,8864058285668;-2,18848092923807;2017-10-28 17:42:12;"352";19,57
"18797";-79,8864058285668;-2,18848092923807;2017-10-28 17:42:12;"352";0
"23470";-79,8885961;-2,1877776;2017-10-28 17:42:13;"374";0
"17313";-79,88629583;-2,18847693;2017-10-28 17:42:15;"341";16,09
"17314";-79,88629583;-2,18847693;2017-10-28 17:42:15;"341";0
"18563";-79,8864866666667;-2,18845;2017-10-28 17:42:15;"348";17,16
"22156";-79,88051325;-2,18895943;2017-10-28 17:42:15;"366";27,92
"22655";-79,88013565;-2,18918956;2017-10-28 17:42:15;"368";27,43
"21945";-79,8806869658572;-2,18882665104268;2017-10-28 17:42:16;"365";25,49
"14901";-79,8826280729178;-2,1900202014041;2017-10-28 17:42:16;"320";2,35
"18798";-79,8865624231454;-2,1884791019524;2017-10-28 17:42:17;"352";11,41
"18799";-79,8865624231454;-2,1884791019524;2017-10-28 17:42:17;"352";0
"21213";-79,8805527761579;-2,18889751005918;2017-10-28 17:42:17;"362";21,98
"15797";-79,882618959621;-2,18512573650693;2017-10-28 17:42:17;"328";19,27
"15628";-79,88265651;-2,18505158;2017-10-28 17:42:18;"327";13,82
"23471";-79,8885961;-2,1877776;2017-10-28 17:42:18;"374";0
"15985";-79,8827134631574;-2,18518411740661;2017-10-28 17:42:20;"329";18,33
"16178";-79,882723793459;-2,18510963059957;2017-10-28 17:42:20;"330";16,58
"18564";-79,88654;-2,18845166666667;2017-10-28 17:42:20;"348";3,96
"22157";-79,88115395;-2,18888472;2017-10-28 17:42:20;"366";51,51
"21946";-79,8808516699708;-2,18898839086281;2017-10-28 17:42:21;"365";23,5
"14902";-79,8826316607497;-2,19005238841135;2017-10-28 17:42:21;"320";2,58
"18800";-79,8865624231454;-2,1884791019524;2017-10-28 17:42:22;"352";0
"18801";-79,8865624231454;-2,1884791019524;2017-10-28 17:42:22;"352";0
"21214";-79,8808747250587;-2,18871532939374;2017-10-28 17:42:22;"362";36,3
"15798";-79,8826815902846;-2,18544171268053;2017-10-28 17:42:22;"328";27,26
"15629";-79,88267461;-2,18532827;2017-10-28 17:42:23;"327";21,22
"22656";-79,88110209;-2,1887854;2017-10-28 17:42:23;"368";61,68
"23472";-79,8885961;-2,1877776;2017-10-28 17:42:23;"374";0
"15986";-79,8828116990626;-2,18552601523697;2017-10-28 17:42:25;"329";31,69
"16179";-79,8828173494925;-2,18546320803491;2017-10-28 17:42:25;"330";32,19
"18565";-79,8865583333333;-2,188455;2017-10-28 17:42:25;"348";1,56
"22158";-79,88151352;-2,18881234;2017-10-28 17:42:25;"366";31,1
"17315";-79,88649822;-2,18840664;2017-10-28 17:42:26;"341";8,92
"17316";-79,88649822;-2,18840664;2017-10-28 17:42:26;"341";0
"21947";-79,8813670505999;-2,1887797446735;2017-10-28 17:42:26;"365";52,13
"14903";-79,8825996143437;-2,19004452066959;2017-10-28 17:42:26;"320";2,87
"18802";-79,8865624231454;-2,1884791019524;2017-10-28 17:42:27;"352";0
"18803";-79,8865624231454;-2,1884791019524;2017-10-28 17:42:27;"352";0
"21215";-79,8812010325491;-2,1886850707233;2017-10-28 17:42:27;"362";25,67
"15799";-79,8827721729153;-2,18570293840428;2017-10-28 17:42:27;"328";25,33
"15630";-79,88264151;-2,18561638;2017-10-28 17:42:28;"327";23,13
"22657";-79,88153292;-2,18873885;2017-10-28 17:42:28;"368";34,37
"23473";-79,8885961;-2,1877776;2017-10-28 17:42:28;"374";0
"15987";-79,8828774131835;-2,18576812651008;2017-10-28 17:42:30;"329";22,16
"16180";-79,8828767750632;-2,18578457296382;2017-10-28 17:42:30;"330";27,42
"18566";-79,8865583333333;-2,188455;2017-10-28 17:42:30;"348";0
"21948";-79,8817161676565;-2,18871184131562;2017-10-28 17:42:31;"365";30,03
"14904";-79,8825996143972;-2,190044521048;2017-10-28 17:42:31;"320";0
"18804";-79,8865675723207;-2,18847599416994;2017-10-28 17:42:32;"352";0,59
"18805";-79,8865675723207;-2,18847599416994;2017-10-28 17:42:32;"352";0
"21216";-79,8814264219254;-2,18862903770059;2017-10-28 17:42:32;"362";20,26
"15800";-79,8827871123071;-2,18575659681262;2017-10-28 17:42:32;"328";4,94
"23474";-79,8885961;-2,1877776;2017-10-28 17:42:33;"374";0
"15631";-79,88268826;-2,1857054;2017-10-28 17:42:34;"327";8,15
"15988";-79,8828801792115;-2,18579314649105;2017-10-28 17:42:35;"329";2
"16181";-79,8828767750632;-2,18578457296382;2017-10-28 17:42:35;"330";0
"17317";-79,88651114;-2,18842221;2017-10-28 17:42:35;"341";1,14
"17318";-79,88651114;-2,18842221;2017-10-28 17:42:35;"341";0
"18567";-79,8865616666667;-2,18846;2017-10-28 17:42:35;"348";0,6
"22159";-79,88182664;-2,18871513;2017-10-28 17:42:35;"366";14,77
"21949";-79,8817357282527;-2,18871630565834;2017-10-28 17:42:36;"365";1,73
"14905";-79,8825900581456;-2,19007174564687;2017-10-28 17:42:36;"320";2,65
"18806";-79,8865624231454;-2,1884791019524;2017-10-28 17:42:37;"352";0,59
"18807";-79,8865624231454;-2,1884791019524;2017-10-28 17:42:37;"352";0
"15801";-79,8827871123071;-2,18575659681262;2017-10-28 17:42:37;"328";0
"21217";-79,8815394099802;-2,18856948427856;2017-10-28 17:42:38;"362";10,35
"22658";-79,88165781;-2,18884176;2017-10-28 17:42:38;"368";8,2
"23475";-79,8885961;-2,1877776;2017-10-28 17:42:38;"374";0
"15989";-79,8828801792115;-2,18579314649105;2017-10-28 17:42:40;"329";0
"16182";-79,8828767750632;-2,18578457296382;2017-10-28 17:42:40;"330";0
"18568";-79,8865616666667;-2,18846;2017-10-28 17:42:40;"348";0
"21950";-79,8815970542254;-2,18873082686866;2017-10-28 17:42:41;"365";11,03
"14906";-79,8825900475938;-2,19007179119896;2017-10-28 17:42:41;"320";0
"18808";-79,8865624231454;-2,1884791019524;2017-10-28 17:42:42;"352";0
"18809";-79,8865624231454;-2,1884791019524;2017-10-28 17:42:42;"352";0
"15802";-79,8827871123071;-2,18575659681262;2017-10-28 17:42:42;"328";0
"21218";-79,881544187665;-2,18858452979475;2017-10-28 17:42:43;"362";1,43
"23476";-79,8885961;-2,1877776;2017-10-28 17:42:43;"374";0
"15632";-79,88283327;-2,1857386;2017-10-28 17:42:44;"327";6,42
"15990";-79,8828801792115;-2,18579314649105;2017-10-28 17:42:45;"329";0
"16183";-79,8828767750632;-2,18578457296382;2017-10-28 17:42:45;"330";0
"18569";-79,8865616666667;-2,18846;2017-10-28 17:42:45;"348";0
"17319";-79,88650015;-2,18843727;2017-10-28 17:42:46;"341";0,85
"17320";-79,88650015;-2,18843727;2017-10-28 17:42:46;"341";0
"21951";-79,8816794315038;-2,18869870265046;2017-10-28 17:42:46;"365";8,24
"14907";-79,8825900475938;-2,19007179119896;2017-10-28 17:42:46;"320";0
"18810";-79,8865624231454;-2,1884791019524;2017-10-28 17:42:47;"352";0
"18811";-79,8865624231454;-2,1884791019524;2017-10-28 17:42:47;"352";0
"15803";-79,8827871123071;-2,18575659681262;2017-10-28 17:42:47;"328";0
"21219";-79,8815602809191;-2,18861529137939;2017-10-28 17:42:48;"362";3,37
"23477";-79,8885961;-2,1877776;2017-10-28 17:42:48;"374";0
"22659";-79,88176678;-2,18879701;2017-10-28 17:42:49;"368";5,03
"15991";-79,8828835319728;-2,18579813372344;2017-10-28 17:42:50;"329";0,6
"16184";-79,8828767750632;-2,18578457296382;2017-10-28 17:42:50;"330";0
"18570";-79,8865616666667;-2,18846;2017-10-28 17:42:50;"348";0
"21952";-79,8816807106078;-2,18872639254521;2017-10-28 17:42:51;"365";2,09
"14908";-79,8825558570361;-2,19010416523578;2017-10-28 17:42:51;"320";4,79
"18812";-79,8865624231454;-2,1884791019524;2017-10-28 17:42:52;"352";0
"18813";-79,8865624231454;-2,1884791019524;2017-10-28 17:42:52;"352";0
"15804";-79,8828060914417;-2,18588085404889;2017-10-28 17:42:52;"328";10,31
"21220";-79,8815602809191;-2,18861529137939;2017-10-28 17:42:53;"362";0
"23478";-79,8885961;-2,1877776;2017-10-28 17:42:53;"374";0
"15633";-79,8828902;-2,18595935;2017-10-28 17:42:54;"327";10
"15992";-79,8829138744622;-2,18594012316316;2017-10-28 17:42:55;"329";12,41
"16185";-79,882859969149;-2,18597427721864;2017-10-28 17:42:55;"330";14,87
"17321";-79,88649062;-2,18844389;2017-10-28 17:42:55;"341";0,65
"17322";-79,88649062;-2,18844389;2017-10-28 17:42:55;"341";0
"18571";-79,8865616666667;-2,18846;2017-10-28 17:42:55;"348";0
"21953";-79,8816488137079;-2,18881516583105;2017-10-28 17:42:56;"365";8,69
"14909";-79,8824841112626;-2,19012550619609;2017-10-28 17:42:56;"320";6,7
"18814";-79,8865624231454;-2,1884791019524;2017-10-28 17:42:57;"352";0
"18815";-79,8865624231454;-2,1884791019524;2017-10-28 17:42:57;"352";0
"15805";-79,8828830019535;-2,18615709523722;2017-10-28 17:42:57;"328";25,43
"21221";-79,8815972451121;-2,18859295360744;2017-10-28 17:42:58;"362";4,27
"22660";-79,88186394;-2,18871551;2017-10-28 17:42:58;"368";7,15
"23479";-79,8885961;-2,1877776;2017-10-28 17:42:58;"374";0
"15993";-79,8829663451761;-2,18627020251006;2017-10-28 17:43:00;"329";27,54
"16186";-79,8829590421107;-2,18631293537656;2017-10-28 17:43:00;"330";31,52
"18572";-79,8865616666667;-2,18846;2017-10-28 17:43:00;"348";0
"21954";-79,8815956436492;-2,1888844883394;2017-10-28 17:43:01;"365";8,82
"14910";-79,8824747175088;-2,19012044287839;2017-10-28 17:43:01;"320";1,04
"15634";-79,88302251;-2,18642453;2017-10-28 17:43:02;"327";26,89
"18816";-79,8865624231454;-2,1884791019524;2017-10-28 17:43:02;"352";0
"18817";-79,8865624231454;-2,1884791019524;2017-10-28 17:43:02;"352";0
"15806";-79,8829755709522;-2,18658196057113;2017-10-28 17:43:02;"328";37,26
"22661";-79,88217075;-2,18865665;2017-10-28 17:43:03;"368";26,33
"23480";-79,8886128;-2,1877563;2017-10-28 17:43:03;"374";2,74
"15994";-79,8830772377551;-2,18671012669802;2017-10-28 17:43:05;"329";39,66
"16187";-79,8830630779422;-2,18674531195953;2017-10-28 17:43:05;"330";38,62
"17323";-79,88649511;-2,18844499;2017-10-28 17:43:05;"341";0,2
"17324";-79,88649511;-2,18844499;2017-10-28 17:43:05;"341";0
"18573";-79,8865616666667;-2,18846;2017-10-28 17:43:05;"348";0
"21222";-79,8818034399301;-2,18854073435068;2017-10-28 17:43:05;"362";13,29
"21955";-79,8818529277115;-2,18890348155536;2017-10-28 17:43:06;"365";19,89
"14911";-79,8824883334524;-2,19010918733702;2017-10-28 17:43:06;"320";1,79
"18818";-79,8865624231454;-2,1884791019524;2017-10-28 17:43:07;"352";0
"18819";-79,8865624231454;-2,1884791019524;2017-10-28 17:43:07;"352";0
"15807";-79,8831133461877;-2,18709518573625;2017-10-28 17:43:07;"328";46,87
"23481";-79,8886207;-2,1877517;2017-10-28 17:43:08;"374";0,9
"15635";-79,88327051;-2,18700037;2017-10-28 17:43:09;"327";42,37
"15995";-79,8832266032696;-2,18725176528096;2017-10-28 17:43:10;"329";49,75
"16188";-79,8831937937761;-2,18726838871447;2017-10-28 17:43:10;"330";47,07
"18574";-79,8865616666667;-2,18846;2017-10-28 17:43:10;"348";0
"21223";-79,8821372073144;-2,18844706658274;2017-10-28 17:43:10;"362";30,78
"21956";-79,882198609703;-2,1888395492242;2017-10-28 17:43:11;"365";29,49
"14912";-79,8824621075108;-2,19007748456689;2017-10-28 17:43:11;"320";4,17
"18820";-79,8865918219682;-2,18848128874818;2017-10-28 17:43:12;"352";2,27
"18821";-79,8865918219682;-2,18848128874818;2017-10-28 17:43:12;"352";0
"15808";-79,8832429525017;-2,18767035475825;2017-10-28 17:43:12;"328";50,74
"17598";-79,8898656643512;-2,19131063474531;2017-10-28 17:43:12;"343";44,53
"18046";-79,8898316666667;-2,19133166666667;2017-10-28 17:43:13;"345";46,1
"18047";-79,8898316666667;-2,19133166666667;2017-10-28 17:43:13;"345";0
"22662";-79,88264085;-2,18851725;2017-10-28 17:43:13;"368";21,94
"23482";-79,8886207;-2,1877517;2017-10-28 17:43:13;"374";0
"18341";-79,889646421855;-2,19137463766703;2017-10-28 17:43:14;"346";49,69
"15996";-79,883373118937;-2,18784964643419;2017-10-28 17:43:15;"329";53,6
"16189";-79,8833574467222;-2,18783577651227;2017-10-28 17:43:15;"330";52,63
"17325";-79,88652354;-2,18845728;2017-10-28 17:43:15;"341";1,47
"17326";-79,88652354;-2,18845728;2017-10-28 17:43:15;"341";0
"18575";-79,8865733333333;-2,18841166666667;2017-10-28 17:43:15;"348";4,32
"21224";-79,8823098745197;-2,18845917843282;2017-10-28 17:43:15;"362";13,3
"21957";-79,8824081411848;-2,18875588801522;2017-10-28 17:43:16;"365";21,11
"14913";-79,8823164901712;-2,19005398669547;2017-10-28 17:43:16;"320";12,18
"18822";-79,8868145848311;-2,18841397804983;2017-10-28 17:43:17;"352";20,89
"18823";-79,8868145848311;-2,18841397804983;2017-10-28 17:43:17;"352";0
"15809";-79,8834216065478;-2,18829659151966;2017-10-28 17:43:17;"328";57,95
"17599";-79,8897113096984;-2,19083611874558;2017-10-28 17:43:17;"343";45,28
"15636";-79,88355946;-2,1881732;2017-10-28 17:43:18;"327";58,47
"18048";-79,8896483333333;-2,19072833333333;2017-10-28 17:43:19;"345";47,2
"18049";-79,8896483333333;-2,19072833333333;2017-10-28 17:43:19;"345";0
"18342";-79,8894980896934;-2,19086811019575;2017-10-28 17:43:19;"346";47,15
"23483";-79,8886109;-2,1876666;2017-10-28 17:43:19;"374";5,69
"15997";-79,883526340127;-2,18850649427623;2017-10-28 17:43:20;"329";58,32
"16190";-79,8835006098348;-2,18844364729172;2017-10-28 17:43:20;"330";54,07
"18576";-79,8868283333333;-2,18837333333333;2017-10-28 17:43:20;"348";21,12
"21225";-79,882556470111;-2,18841077294201;2017-10-28 17:43:20;"362";21,24
"21958";-79,8829065435422;-2,18841658099931;2017-10-28 17:43:21;"365";60,32
"14914";-79,8821876135952;-2,19003926596597;2017-10-28 17:43:21;"320";10,34
"18824";-79,8871954006274;-2,18828194792785;2017-10-28 17:43:22;"352";36,92
"18825";-79,8871954006274;-2,18828194792785;2017-10-28 17:43:22;"352";0
"15810";-79,8836054602128;-2,18891168966178;2017-10-28 17:43:22;"328";57,52
"17600";-79,8895294789089;-2,19038879855445;2017-10-28 17:43:22;"343";45,3
"15637";-79,88365774;-2,1888136;2017-10-28 17:43:23;"327";53,18
"22663";-79,88307029;-2,18831269;2017-10-28 17:43:23;"368";22,82
"23484";-79,8886084;-2,1876569;2017-10-28 17:43:24;"374";0,88
"15998";-79,883658606559;-2,1891029085964;2017-10-28 17:43:25;"329";52,47
"16191";-79,8836290812782;-2,18904023926426;2017-10-28 17:43:25;"330";52,2
"18050";-79,8894783333333;-2,19017666666667;2017-10-28 17:43:25;"345";43,3
"18051";-79,8894783333333;-2,19017666666667;2017-10-28 17:43:25;"345";0
"18577";-79,8872283333333;-2,188325;2017-10-28 17:43:25;"348";32,28
"21226";-79,8827506788075;-2,18833189923316;2017-10-28 17:43:25;"362";19,66
"17327";-79,88668916;-2,18838914;2017-10-28 17:43:26;"341";7,65
"17328";-79,88668916;-2,18838914;2017-10-28 17:43:26;"341";0
"21959";-79,8831989101232;-2,18830152571864;2017-10-28 17:43:26;"365";29,33
"14915";-79,8820425058155;-2,19003543927367;2017-10-28 17:43:26;"320";10,72
"18826";-79,8875567421046;-2,18817034780392;2017-10-28 17:43:27;"352";34,05
"18827";-79,8875567421046;-2,18817034780392;2017-10-28 17:43:27;"352";0
"15811";-79,8837350994281;-2,18927471232427;2017-10-28 17:43:27;"328";35,47
"17601";-79,8894104130616;-2,18996547777996;2017-10-28 17:43:27;"343";39,05
"15638";-79,88371268;-2,18926273;2017-10-28 17:43:28;"327";36,29
"18343";-79,8892180319817;-2,1900074377328;2017-10-28 17:43:29;"346";41,07
"23485";-79,8886048;-2,1876563;2017-10-28 17:43:29;"374";0,3
"15999";-79,8837104905397;-2,18940612394363;2017-10-28 17:43:30;"329";25,57
"16192";-79,8837141285738;-2,1893261008021;2017-10-28 17:43:30;"330";26,71
"18578";-79,887565;-2,18823666666667;2017-10-28 17:43:30;"348";30,6
"21227";-79,8829378467053;-2,18830549623817;2017-10-28 17:43:30;"362";15,38
"18052";-79,889355;-2,18969666666667;2017-10-28 17:43:31;"345";36,2
"18053";-79,889355;-2,18969666666667;2017-10-28 17:43:31;"345";0
"21960";-79,8831195651662;-2,18844585036498;2017-10-28 17:43:31;"365";16,1
"22664";-79,88320225;-2,1883116;2017-10-28 17:43:31;"368";5,99
"14916";-79,882032504066;-2,18998842097678;2017-10-28 17:43:31;"320";4,11
"18828";-79,8878408965956;-2,18811574063646;2017-10-28 17:43:32;"352";24,39
"18829";-79,8878408965956;-2,18811574063646;2017-10-28 17:43:32;"352";0
"15812";-79,8837478517977;-2,18930745092151;2017-10-28 17:43:32;"328";3,28
"17602";-79,8892823588682;-2,18958938495949;2017-10-28 17:43:32;"343";36,3
"17329";-79,8875321;-2,18831047;2017-10-28 17:43:34;"341";41,47
"17330";-79,8875321;-2,18831047;2017-10-28 17:43:34;"341";0
"18344";-79,8891150395734;-2,1896747151535;2017-10-28 17:43:34;"346";31,37
"23486";-79,8886048;-2,1876563;2017-10-28 17:43:34;"374";0
"16000";-79,8837409168482;-2,18944023828954;2017-10-28 17:43:35;"329";4,65
"16193";-79,8837125510177;-2,18935604843723;2017-10-28 17:43:35;"330";2,27
"18579";-79,8878616666667;-2,18815666666667;2017-10-28 17:43:35;"348";27,12
"20651";-79,8829366803995;-2,18505372927098;2017-10-28 17:43:35;"360";8,82
"21761";-79,8829366803995;-2,18505372927098;2017-10-28 17:43:35;"364";8,82
"22478";-79,8829366803995;-2,18505372927098;2017-10-28 17:43:35;"367";8,82
"23036";-79,8829366803995;-2,18505372927098;2017-10-28 17:43:35;"371";8,82
"23357";-79,8829366803995;-2,18505372927098;2017-10-28 17:43:35;"372";8,82
"21961";-79,8829130719954;-2,18845421476454;2017-10-28 17:43:36;"365";15,47
"22665";-79,88318175;-2,18839858;2017-10-28 17:43:36;"368";7,74
"14917";-79,8820325377832;-2,18998433984132;2017-10-28 17:43:36;"320";0,3
"20994";-79,8826730923612;-2,18529181998348;2017-10-28 17:43:36;"361";27,55
"18054";-79,8892816666667;-2,18931666666667;2017-10-28 17:43:37;"345";27,2
"18055";-79,8892816666667;-2,18931666666667;2017-10-28 17:43:37;"345";0
"18830";-79,8881479463344;-2,1880803843625;2017-10-28 17:43:37;"352";24,65
"18831";-79,8881479463344;-2,1880803843625;2017-10-28 17:43:37;"352";0
"15813";-79,8837478517977;-2,18930745092151;2017-10-28 17:43:37;"328";0
"17603";-79,8892064760484;-2,18934088120613;2017-10-28 17:43:37;"343";23,36
"18345";-79,8890801604152;-2,18942730761837;2017-10-28 17:43:39;"346";20,32
"23487";-79,8886048;-2,1876563;2017-10-28 17:43:39;"374";0
"16001";-79,8837399110198;-2,18944107647985;2017-10-28 17:43:40;"329";0,13
"16194";-79,8837125510177;-2,18935604843723;2017-10-28 17:43:40;"330";0
"18580";-79,8882033333333;-2,18809166666667;2017-10-28 17:43:40;"348";29,28
"20652";-79,8829940416806;-2,18538951125746;2017-10-28 17:43:40;"360";28,31
"21762";-79,8829940416806;-2,18538951125746;2017-10-28 17:43:40;"364";28,31
"22479";-79,8829940416806;-2,18538951125746;2017-10-28 17:43:40;"367";28,31
"23037";-79,8829940416806;-2,18538951125746;2017-10-28 17:43:40;"371";28,31
"23358";-79,8829940416806;-2,18538951125746;2017-10-28 17:43:40;"372";28,31
"17331";-79,88837506;-2,18803363;2017-10-28 17:43:41;"341";57,59
"17332";-79,88837506;-2,18803363;2017-10-28 17:43:41;"341";0
"14918";-79,8820325734541;-2,18998016789286;2017-10-28 17:43:41;"320";0,3
"20995";-79,8828014581436;-2,18564458246681;2017-10-28 17:43:41;"361";34,64
"15639";-79,88353907;-2,18963233;2017-10-28 17:43:42;"327";13,97
"18056";-79,8891316666667;-2,18906666666667;2017-10-28 17:43:42;"345";28,8
"18057";-79,8891316666667;-2,18906666666667;2017-10-28 17:43:42;"345";0
"18832";-79,888506204066;-2,18797258179201;2017-10-28 17:43:42;"352";33,56
"18833";-79,888506204066;-2,18797258179201;2017-10-28 17:43:42;"352";0
